Proporsi penghapusan,Random Forest,Accuracy SISA,Accuracy DaRE,Time Base,Time SISA,Time DaRE,Accuracy Base
0.7639,,0.6666666666666666,0.8055555555555556,0.03474783897399902,0.034775733947753906,0.006354093551635742,0.6388888888888888
0.7708,,0.6666666666666666,0.8055555555555556,0.034303903579711914,0.03471088409423828,0.0005023479461669922,0.6388888888888888
0.7778,,0.7222222222222222,0.8611111111111112,0.03479766845703125,0.034483909606933594,0.0,0.6944444444444444
0.7847,,0.7222222222222222,0.8888888888888888,0.0348052978515625,0.0346982479095459,0.0,0.6944444444444444
0.7917,,0.6111111111111112,0.8333333333333334,0.04092764854431152,0.04897809028625488,0.0,0.6944444444444444
0.7986,,0.5555555555555556,0.7222222222222222,0.03511786460876465,0.03452754020690918,0.0,0.7222222222222222
0.8056,,0.5555555555555556,0.7777777777777778,0.034821510314941406,0.02911972999572754,0.0,0.7222222222222222
0.8125,,0.6388888888888888,0.8055555555555556,0.03434276580810547,0.02744269371032715,0.0,0.7222222222222222
0.8194,,0.75,0.8611111111111112,0.034980058670043945,0.03469991683959961,0.0,0.7222222222222222
0.8264,,0.6388888888888888,0.8333333333333334,0.02776956558227539,0.048769235610961914,0.001962900161743164,0.7222222222222222
0.8333,,0.4722222222222222,0.6944444444444444,0.0339810848236084,0.03650379180908203,0.0,0.5277777777777778
0.8403,,0.4722222222222222,0.8055555555555556,0.039780378341674805,0.03533792495727539,0.0,0.5
0.8472,,0.4722222222222222,0.8055555555555556,0.03618264198303223,0.0292971134185791,0.0,0.5
0.8542,,0.4722222222222222,0.8055555555555556,0.03465723991394043,0.03455066680908203,0.0010151863098144531,0.5
0.8611,,0.4722222222222222,0.8055555555555556,0.03124237060546875,0.031955718994140625,0.0,0.5
0.8681,,0.4722222222222222,0.8055555555555556,0.04193758964538574,0.03679156303405762,0.0010001659393310547,0.5
0.875,,0.5,0.8055555555555556,0.035056352615356445,0.02426433563232422,0.0,0.5
0.8819,,0.5277777777777778,0.7777777777777778,0.027718782424926758,0.027719497680664062,0.0,0.5
0.8889,,0.5,0.6944444444444444,0.03413128852844238,0.03446555137634277,0.0,0.5
0.8958,,0.5,0.7222222222222222,0.03469419479370117,0.03478407859802246,0.0,0.5277777777777778
0.9028,,0.4722222222222222,0.75,0.034557342529296875,0.03139066696166992,0.0,0.5277777777777778
0.9097,,0.5277777777777778,0.75,0.03667259216308594,0.03251290321350098,0.0,0.5277777777777778
0.9167,,0.5277777777777778,0.6111111111111112,0.04187154769897461,0.027766942977905273,0.0,0.5833333333333334
0.9236,,0.5,0.6111111111111112,0.04167962074279785,0.021034717559814453,0.0,0.5277777777777778
0.9306,,0.5,0.6944444444444444,0.03397369384765625,0.03278779983520508,0.0,0.5277777777777778
0.9375,,0.5,0.6944444444444444,0.03475785255432129,0.0417783260345459,0.0069773197174072266,0.4444444444444444
0.9444,,0.5277777777777778,0.6388888888888888,0.027684688568115234,0.041693687438964844,0.0,0.4444444444444444
0.9514,,0.4444444444444444,0.6388888888888888,0.03472447395324707,0.03142046928405762,0.0,0.4444444444444444
0.9583,,0.0,0.6666666666666666,0.027757644653320312,0.0,0.0,0.4444444444444444
0.9653,,0.4444444444444444,0.6111111111111112,0.027797222137451172,0.027762413024902344,0.0,0.4444444444444444
0.9722,,0.0,0.5833333333333334,0.043007850646972656,0.0,0.0,0.4444444444444444
0.9792,,0.4444444444444444,0.3888888888888889,0.03138542175292969,0.03253579139709473,0.0,0.4444444444444444
0.9861,,0.4444444444444444,0.4444444444444444,0.02637624740600586,0.03728771209716797,0.0,0.4444444444444444
