Jumlah data,Accuracy,Time
143,0.9722222222222222,0.07020878791809082
142,0.9722222222222222,0.07572221755981445
141,0.9722222222222222,0.07611203193664551
140,0.9722222222222222,0.07107067108154297
139,0.9722222222222222,0.06972122192382812
138,0.9444444444444444,0.0762934684753418
137,0.9722222222222222,0.0705869197845459
136,0.9722222222222222,0.12641143798828125
135,0.9722222222222222,0.07552957534790039
134,0.9722222222222222,0.0872335433959961
133,0.9722222222222222,0.0760507583618164
132,0.9444444444444444,0.08208203315734863
131,0.9444444444444444,0.09435606002807617
130,0.9444444444444444,0.07808303833007812
129,0.9444444444444444,0.07902050018310547
128,0.9444444444444444,0.07096624374389648
127,0.9444444444444444,0.10378551483154297
126,0.9444444444444444,0.07929301261901855
125,0.9444444444444444,0.07824945449829102
124,0.9444444444444444,0.11515426635742188
123,0.9444444444444444,0.07898592948913574
122,0.9444444444444444,0.07746052742004395
121,0.9722222222222222,0.0711064338684082
120,0.9722222222222222,0.0763397216796875
119,0.9722222222222222,0.08227992057800293
118,0.9722222222222222,0.07526063919067383
117,0.9722222222222222,0.07712149620056152
116,0.9722222222222222,0.07836318016052246
115,0.9444444444444444,0.17058110237121582
114,0.9722222222222222,0.07614302635192871
113,0.9444444444444444,0.0914449691772461
112,0.9444444444444444,0.06882667541503906
111,0.9166666666666666,0.07864618301391602
110,0.9166666666666666,0.07319426536560059
109,0.9166666666666666,0.0795440673828125
108,0.9166666666666666,0.07116889953613281
107,0.9166666666666666,0.07964229583740234
106,0.9166666666666666,0.0856623649597168
105,0.8888888888888888,0.09413433074951172
104,0.8888888888888888,0.08928656578063965
103,0.9444444444444444,0.07854819297790527
102,0.8888888888888888,0.08457446098327637
101,0.8888888888888888,0.07901692390441895
100,0.9444444444444444,0.07915449142456055
99,0.9444444444444444,0.09488487243652344
98,0.8888888888888888,0.07799649238586426
97,0.8611111111111112,0.0783240795135498
96,0.9166666666666666,0.07779502868652344
95,0.9166666666666666,0.07698774337768555
94,0.8611111111111112,0.07889723777770996
93,0.8611111111111112,0.09091997146606445
92,0.8611111111111112,0.09014725685119629
91,0.8055555555555556,0.07613825798034668
90,0.8055555555555556,0.07367706298828125
89,0.8055555555555556,0.08013510704040527
88,0.8055555555555556,0.08242225646972656
87,0.7777777777777778,0.07817864418029785
86,0.7777777777777778,0.1431424617767334
85,0.8055555555555556,0.10751986503601074
84,0.8055555555555556,0.08190417289733887
83,0.8055555555555556,0.11432480812072754
82,0.7777777777777778,0.08384132385253906
81,0.7777777777777778,0.08437657356262207
80,0.7777777777777778,0.07581782341003418
79,0.7777777777777778,0.0884099006652832
78,0.8333333333333334,0.09488606452941895
77,0.7777777777777778,0.10255932807922363
76,0.8055555555555556,0.10192036628723145
75,0.8055555555555556,0.11143779754638672
74,0.8055555555555556,0.07131195068359375
73,0.7777777777777778,0.07524561882019043
72,0.8055555555555556,0.0769052505493164
71,0.8055555555555556,0.07639384269714355
70,0.8055555555555556,0.0903780460357666
69,0.8333333333333334,0.09745287895202637
68,0.7777777777777778,0.09773135185241699
67,0.7777777777777778,0.09725427627563477
66,0.7777777777777778,0.08289027214050293
65,0.7777777777777778,0.0828092098236084
