Jumlah data,Accuracy Base,Accuracy SISA,Accuracy DaRE,Time Base,Time SISA,Time DaRE
143,0.9444444444444444,0.9722222222222222,0.9444444444444444,0.04496049880981445,0.03256845474243164,0.0
142,0.9444444444444444,0.9722222222222222,0.9444444444444444,0.04839062690734863,0.025243759155273438,0.0
141,0.9444444444444444,0.9722222222222222,0.9444444444444444,0.05681586265563965,0.03234505653381348,0.0
140,0.9444444444444444,0.9722222222222222,0.9444444444444444,0.047042131423950195,0.027822256088256836,0.002513408660888672
139,0.9444444444444444,0.9722222222222222,0.9444444444444444,0.061128854751586914,0.03678584098815918,0.0009992122650146484
138,0.9444444444444444,0.9722222222222222,0.9444444444444444,0.04558372497558594,0.04838895797729492,0.0
137,0.9444444444444444,0.9722222222222222,0.9444444444444444,0.03592514991760254,0.046143293380737305,0.0
136,0.9444444444444444,0.9722222222222222,0.9444444444444444,0.04827284812927246,0.03875160217285156,0.0
135,0.9722222222222222,0.9722222222222222,0.9444444444444444,0.04369783401489258,0.04204559326171875,0.0
134,0.9722222222222222,0.9722222222222222,0.9444444444444444,0.04145169258117676,0.03583550453186035,0.0
133,0.9444444444444444,0.9722222222222222,0.9444444444444444,0.04011058807373047,0.04365992546081543,0.0
132,0.9722222222222222,0.9722222222222222,0.9444444444444444,0.04727578163146973,0.04189872741699219,0.0
131,0.9444444444444444,0.9722222222222222,0.9444444444444444,0.04075455665588379,0.0373225212097168,0.0
130,0.9444444444444444,0.9722222222222222,0.9444444444444444,0.033720970153808594,0.045407772064208984,0.0
129,0.9444444444444444,0.9722222222222222,0.9444444444444444,0.03488516807556152,0.038080692291259766,0.0
128,0.9444444444444444,0.9722222222222222,0.9444444444444444,0.04762840270996094,0.04519844055175781,0.0
127,0.9444444444444444,0.9722222222222222,0.9444444444444444,0.05162835121154785,0.04205918312072754,0.0009403228759765625
126,0.9444444444444444,0.9722222222222222,0.9444444444444444,0.04860067367553711,0.04194331169128418,0.0
125,0.9444444444444444,0.9722222222222222,0.9444444444444444,0.05515861511230469,0.03442215919494629,0.0
124,0.9444444444444444,0.9722222222222222,0.9444444444444444,0.03451800346374512,0.046881914138793945,0.0
123,0.9444444444444444,0.9722222222222222,0.9444444444444444,0.04954814910888672,0.025367021560668945,0.0
122,0.9722222222222222,0.9722222222222222,0.9444444444444444,0.05207538604736328,0.04405093193054199,0.0
121,0.9722222222222222,0.9722222222222222,0.9444444444444444,0.038416147232055664,0.03292107582092285,0.01635265350341797
120,0.9444444444444444,0.9722222222222222,0.9444444444444444,0.04246687889099121,0.0359807014465332,0.0
119,0.9444444444444444,0.9722222222222222,0.9444444444444444,0.04990839958190918,0.03139209747314453,0.0
118,0.9722222222222222,0.9722222222222222,0.9444444444444444,0.04107308387756348,0.030378103256225586,0.0
117,0.9722222222222222,0.9722222222222222,0.9444444444444444,0.03437328338623047,0.03455066680908203,0.001226663589477539
116,0.9722222222222222,0.9722222222222222,0.9444444444444444,0.04539966583251953,0.12286639213562012,0.0
115,0.9444444444444444,0.9722222222222222,0.9444444444444444,0.043710947036743164,0.04644775390625,0.00664210319519043
114,0.9444444444444444,0.9722222222222222,0.9444444444444444,0.0348353385925293,0.03521728515625,0.0
113,0.9444444444444444,0.9722222222222222,0.9444444444444444,0.03486180305480957,0.035785675048828125,0.0
112,0.9166666666666666,0.9722222222222222,0.9444444444444444,0.04198622703552246,0.03441452980041504,0.0
111,0.9444444444444444,0.9722222222222222,0.9444444444444444,0.03989887237548828,0.03488039970397949,0.0010101795196533203
110,0.9444444444444444,0.9722222222222222,0.9444444444444444,0.06806588172912598,0.03589224815368652,0.0
109,0.9722222222222222,0.9444444444444444,0.9444444444444444,0.049849510192871094,0.0397191047668457,0.0
108,0.9722222222222222,0.9444444444444444,0.9444444444444444,0.04178595542907715,0.034949541091918945,0.0
107,0.9722222222222222,0.9444444444444444,0.9444444444444444,0.04274487495422363,0.035008907318115234,0.0
106,0.9722222222222222,0.9444444444444444,0.9444444444444444,0.04187917709350586,0.03455162048339844,0.0
105,0.9722222222222222,0.9444444444444444,0.9444444444444444,0.03483986854553223,0.034537553787231445,0.0
104,0.9722222222222222,0.9722222222222222,0.9444444444444444,0.04171442985534668,0.04028177261352539,0.0
103,0.9166666666666666,0.9722222222222222,0.9444444444444444,0.03847980499267578,0.03856825828552246,0.0
102,0.9166666666666666,0.9722222222222222,0.9444444444444444,0.05545759201049805,0.04184103012084961,0.0011141300201416016
101,0.9722222222222222,0.9722222222222222,0.9444444444444444,0.03739452362060547,0.034607648849487305,0.0
100,0.8888888888888888,0.9722222222222222,0.9444444444444444,0.038530826568603516,0.03518319129943848,0.0
99,0.8611111111111112,0.9722222222222222,0.9444444444444444,0.03487586975097656,0.04146432876586914,0.0
98,0.8611111111111112,0.9722222222222222,0.9722222222222222,0.0418393611907959,0.03462505340576172,0.0
97,0.8611111111111112,0.9722222222222222,0.9722222222222222,0.04224348068237305,0.03492403030395508,0.0
96,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.034699201583862305,0.03600597381591797,0.0053730010986328125
95,0.9444444444444444,0.9444444444444444,0.9722222222222222,0.03463149070739746,0.03479886054992676,0.0
94,0.9444444444444444,0.9444444444444444,0.9722222222222222,0.04130434989929199,0.034438133239746094,0.0
93,0.9444444444444444,0.9444444444444444,0.9722222222222222,0.0417935848236084,0.034650564193725586,0.0010709762573242188
92,0.9444444444444444,0.9444444444444444,0.9722222222222222,0.04001355171203613,0.03430438041687012,0.0
91,0.9444444444444444,0.9444444444444444,0.9722222222222222,0.041681528091430664,0.03495478630065918,0.0
90,0.8611111111111112,0.9444444444444444,0.9722222222222222,0.0430455207824707,0.0294797420501709,0.001168966293334961
89,0.8611111111111112,0.9444444444444444,0.9722222222222222,0.03704333305358887,0.03497934341430664,0.0
88,0.8611111111111112,0.9444444444444444,0.9722222222222222,0.04640913009643555,0.034223079681396484,0.0
87,0.8611111111111112,0.9444444444444444,0.9722222222222222,0.04160761833190918,0.03880572319030762,0.0072498321533203125
86,0.9166666666666666,0.9444444444444444,0.9722222222222222,0.03421759605407715,0.04485130310058594,0.0010018348693847656
85,0.9166666666666666,0.9444444444444444,0.9722222222222222,0.03708052635192871,0.03539729118347168,0.0
84,0.9166666666666666,0.9444444444444444,0.9722222222222222,0.02718377113342285,0.046182870864868164,0.0020835399627685547
83,0.9444444444444444,0.9444444444444444,0.9722222222222222,0.0396578311920166,0.032987356185913086,0.0011048316955566406
82,0.9166666666666666,0.9444444444444444,0.9722222222222222,0.03223299980163574,0.03342914581298828,0.0
81,0.9166666666666666,0.9444444444444444,0.9722222222222222,0.035295724868774414,0.03338336944580078,0.006562232971191406
80,0.9166666666666666,0.8611111111111112,0.9722222222222222,0.03125500679016113,0.0447239875793457,0.0
79,0.9166666666666666,0.8611111111111112,0.9722222222222222,0.042005062103271484,0.04085564613342285,0.0011637210845947266
78,0.9166666666666666,0.8611111111111112,0.9444444444444444,0.03907132148742676,0.034249305725097656,0.0
77,0.9166666666666666,0.8611111111111112,0.9444444444444444,0.046694278717041016,0.03129982948303223,0.0
76,0.9444444444444444,0.8888888888888888,0.9444444444444444,0.07083702087402344,0.03135418891906738,0.0
75,0.9444444444444444,0.9166666666666666,0.9722222222222222,0.040601491928100586,0.040073394775390625,0.0
74,0.9444444444444444,0.9166666666666666,0.9722222222222222,0.03867673873901367,0.03698396682739258,0.0
73,0.9444444444444444,0.9166666666666666,0.9722222222222222,0.04786038398742676,0.030011892318725586,0.0
72,0.9444444444444444,0.9166666666666666,0.9722222222222222,0.04864001274108887,0.032059431076049805,0.0
71,0.9444444444444444,0.9166666666666666,0.9722222222222222,0.04155755043029785,0.037535905838012695,0.0
70,0.9444444444444444,0.8611111111111112,0.9722222222222222,0.04066205024719238,0.04429984092712402,0.0
69,0.9444444444444444,0.8611111111111112,0.9722222222222222,0.03450512886047363,0.03482198715209961,0.0
68,0.9444444444444444,0.8611111111111112,0.9722222222222222,0.03468656539916992,0.034819602966308594,0.0
67,0.9444444444444444,0.7777777777777778,0.9722222222222222,0.035868167877197266,0.029645919799804688,0.0
66,0.9444444444444444,0.7777777777777778,0.9444444444444444,0.04095292091369629,0.031679391860961914,0.0
65,0.9444444444444444,0.7777777777777778,0.9444444444444444,0.029738187789916992,0.033435821533203125,0.0
64,0.9722222222222222,0.8055555555555556,0.9444444444444444,0.04170513153076172,0.03817033767700195,0.0
