Jumlah data,Accuracy,Time
143,0.9444444444444444,0.0
142,0.9444444444444444,0.006791591644287109
141,0.9444444444444444,0.0005767345428466797
140,0.9444444444444444,0.0
139,0.9444444444444444,0.0
138,0.9444444444444444,0.0
137,0.9444444444444444,0.01687169075012207
136,0.9444444444444444,0.0
135,0.9444444444444444,0.015621423721313477
134,0.9444444444444444,0.0
133,0.9444444444444444,0.0
132,0.9444444444444444,0.0
131,0.9444444444444444,0.0
130,0.9444444444444444,0.0
129,0.9444444444444444,0.01630711555480957
128,0.9444444444444444,0.0
127,0.9444444444444444,0.0
126,0.9444444444444444,0.0
125,0.9444444444444444,0.0
124,0.9444444444444444,0.01537632942199707
123,0.9444444444444444,0.0
122,0.9444444444444444,0.01303410530090332
121,0.9444444444444444,0.015510320663452148
120,0.9444444444444444,0.0
119,0.9444444444444444,0.0
118,0.9444444444444444,0.0
117,0.9444444444444444,0.0005345344543457031
116,0.9444444444444444,0.015105962753295898
115,0.9444444444444444,0.0016257762908935547
114,0.9444444444444444,0.0
113,0.9444444444444444,0.011591672897338867
112,0.9444444444444444,0.0
111,0.9444444444444444,0.003020048141479492
110,0.9444444444444444,0.0
109,0.9444444444444444,0.0
108,0.9444444444444444,0.0
107,0.9444444444444444,0.016227006912231445
106,0.9444444444444444,0.0
105,0.9444444444444444,0.0
104,0.9444444444444444,0.0
103,0.9444444444444444,0.0
102,0.9444444444444444,0.0
101,0.9444444444444444,0.0027074813842773438
100,0.9444444444444444,0.0
99,0.9444444444444444,0.0059337615966796875
98,0.9444444444444444,0.0
97,0.9444444444444444,0.0
96,0.9722222222222222,0.0
95,0.9444444444444444,0.0070493221282958984
94,0.9444444444444444,0.0
93,0.9444444444444444,0.0
92,0.9444444444444444,0.0
91,0.9444444444444444,0.0
90,0.9722222222222222,0.0024030208587646484
89,0.9444444444444444,0.0
88,0.9444444444444444,0.003981828689575195
87,0.9166666666666666,0.015622615814208984
86,0.9166666666666666,0.007152557373046875
85,0.9166666666666666,0.0016796588897705078
84,0.9166666666666666,0.0
83,0.8888888888888888,0.0
82,0.8888888888888888,0.0
81,0.8888888888888888,0.0
80,0.8611111111111112,7.033348083496094e-05
79,0.8611111111111112,0.0
78,0.8888888888888888,0.0
77,0.8888888888888888,0.0
76,0.9166666666666666,0.0
75,0.9166666666666666,0.006440401077270508
74,0.9166666666666666,0.0
73,0.8611111111111112,0.0
72,0.8888888888888888,0.0010266304016113281
71,0.8611111111111112,0.0
70,0.8611111111111112,0.0
69,0.8888888888888888,0.0011036396026611328
68,0.8888888888888888,0.005275249481201172
67,0.8611111111111112,0.0
66,0.8611111111111112,0.007334232330322266
65,0.8611111111111112,0.005165576934814453
64,0.8611111111111112,0.0
63,0.8888888888888888,0.0
62,0.8888888888888888,0.0
61,0.9166666666666666,0.006986141204833984
60,0.9166666666666666,0.0
59,0.9166666666666666,0.0
58,0.8888888888888888,0.0
57,0.9166666666666666,0.007529497146606445
56,0.9444444444444444,0.0
55,0.9166666666666666,0.007840394973754883
54,0.8611111111111112,0.0024938583374023438
53,0.8333333333333334,0.005551576614379883
52,0.8611111111111112,0.0
51,0.8888888888888888,0.0
50,0.8888888888888888,0.0
49,0.9166666666666666,0.0
48,0.9166666666666666,0.0011258125305175781
47,0.9166666666666666,0.007268190383911133
46,0.9166666666666666,0.0
45,0.8888888888888888,0.0
44,0.9166666666666666,0.0067157745361328125
43,0.8333333333333334,0.007838249206542969
42,0.8333333333333334,0.0
41,0.8611111111111112,0.0
40,0.8333333333333334,0.006767988204956055
39,0.8333333333333334,0.002203226089477539
38,0.8333333333333334,0.0
37,0.8333333333333334,0.0
36,0.8611111111111112,0.007494449615478516
35,0.8611111111111112,0.0055315494537353516
34,0.8333333333333334,0.0
33,0.8055555555555556,0.0026540756225585938
32,0.8611111111111112,0.0
31,0.8333333333333334,0.0
30,0.8611111111111112,0.0
29,0.8888888888888888,0.0
28,0.8611111111111112,0.0020928382873535156
27,0.8888888888888888,0.007857322692871094
26,0.8333333333333334,0.00584101676940918
25,0.8888888888888888,0.0
24,0.9166666666666666,0.0041217803955078125
23,0.8888888888888888,0.0
22,0.8333333333333334,0.0030078887939453125
21,0.8333333333333334,0.0
20,0.8611111111111112,0.005911588668823242
19,0.8611111111111112,0.0
18,0.8611111111111112,0.006342649459838867
17,0.8055555555555556,0.001979351043701172
16,0.7777777777777778,0.0005891323089599609
15,0.8611111111111112,0.0
14,0.8333333333333334,0.0040891170501708984
13,0.5277777777777778,0.00106048583984375
12,0.5277777777777778,0.0
11,0.5555555555555556,0.0
10,0.6388888888888888,0.0
9,0.6388888888888888,0.0
8,0.6388888888888888,0.0
7,0.5833333333333334,0.0
6,0.5555555555555556,0.006552934646606445
5,0.5555555555555556,0.00014495849609375
4,0.4444444444444444,0.0
3,0.4444444444444444,0.0
2,0.4444444444444444,0.0
