Proporsi penghapusan,Random Forest,Accuracy SISA,Accuracy DaRE,Time Base,Time SISA,Time DaRE,Accuracy Base
0.0079,,0.8148148148148148,0.9629629629629629,0.07822728157043457,0.05677294731140137,0.0,0.9629629629629629
0.0159,,0.9629629629629629,0.9444444444444444,0.08129429817199707,0.12840819358825684,0.01562643051147461,0.9629629629629629
0.0238,,0.9629629629629629,0.9444444444444444,0.07838559150695801,0.19411158561706543,0.0,0.9629629629629629
0.0317,,0.9629629629629629,0.9444444444444444,0.06563258171081543,0.19405627250671387,0.016680002212524414,0.9629629629629629
0.0397,,0.9629629629629629,0.9629629629629629,0.07925009727478027,0.25694942474365234,0.0,0.9629629629629629
0.0476,,0.9629629629629629,0.9629629629629629,0.08092546463012695,0.2521979808807373,0.0,0.9629629629629629
0.0556,,0.9629629629629629,0.9444444444444444,0.07264995574951172,0.24866199493408203,0.0,0.9629629629629629
0.0635,,0.9629629629629629,0.9814814814814815,0.0777595043182373,0.2492361068725586,0.007397651672363281,0.9629629629629629
0.0714,,0.9074074074074074,0.9444444444444444,0.06575751304626465,0.25551652908325195,0.012232780456542969,0.9629629629629629
0.0794,,0.9074074074074074,0.9629629629629629,0.06948208808898926,0.2706279754638672,0.015755414962768555,0.9629629629629629
0.0873,,0.9074074074074074,0.9629629629629629,0.08126163482666016,0.3188445568084717,0.0,0.9629629629629629
0.0952,,0.9074074074074074,0.9629629629629629,0.08604311943054199,0.295654296875,0.01669621467590332,0.9444444444444444
0.1032,,0.8703703703703703,0.9444444444444444,0.0772709846496582,0.27864503860473633,0.0,0.9444444444444444
0.1111,,0.8703703703703703,0.9629629629629629,0.06604433059692383,0.24147748947143555,0.015131950378417969,0.9629629629629629
0.119,,0.8703703703703703,0.9444444444444444,0.0629262924194336,0.2577946186065674,0.0,0.9629629629629629
0.127,,0.8703703703703703,0.9814814814814815,0.06554961204528809,0.25588345527648926,0.0,0.9629629629629629
0.1349,,0.8703703703703703,0.9629629629629629,0.06618046760559082,0.24111533164978027,0.0,0.9444444444444444
0.1429,,0.8703703703703703,0.9814814814814815,0.07382941246032715,0.27111124992370605,0.0,0.9444444444444444
0.1508,,0.8703703703703703,0.9629629629629629,0.08910560607910156,0.2821948528289795,0.0,0.9444444444444444
0.1587,,0.8703703703703703,0.9444444444444444,0.07303118705749512,0.2940943241119385,0.0,0.9629629629629629
0.1667,,0.8703703703703703,0.9814814814814815,0.08147835731506348,0.29784512519836426,0.007260799407958984,0.9629629629629629
0.1746,,0.9259259259259259,0.9444444444444444,0.07643771171569824,0.3011043071746826,0.0068378448486328125,0.9629629629629629
0.1825,,0.9259259259259259,0.9629629629629629,0.09704136848449707,0.2987537384033203,0.006471872329711914,0.9444444444444444
0.1905,,0.9259259259259259,0.9814814814814815,0.07399868965148926,0.2918879985809326,0.013812780380249023,0.9629629629629629
0.1984,,0.9259259259259259,0.9629629629629629,0.07624149322509766,0.2986593246459961,0.006891489028930664,0.9259259259259259
0.2063,,0.9259259259259259,0.9814814814814815,0.07631373405456543,0.28511667251586914,0.013771295547485352,0.9444444444444444
0.2143,,0.9444444444444444,0.9444444444444444,0.08316636085510254,0.284440279006958,0.006896018981933594,0.9259259259259259
0.2222,,0.9259259259259259,0.9444444444444444,0.08316731452941895,0.2979130744934082,0.007512092590332031,0.9259259259259259
0.2302,,0.9259259259259259,0.9444444444444444,0.08340215682983398,0.2918698787689209,0.0075531005859375,0.9259259259259259
0.2381,,0.9259259259259259,0.9814814814814815,0.0701141357421875,0.2847249507904053,0.013759613037109375,0.9259259259259259
0.246,,0.9259259259259259,0.9629629629629629,0.08172392845153809,0.2904319763183594,0.0040018558502197266,0.9444444444444444
0.254,,0.9259259259259259,0.9444444444444444,0.07262802124023438,0.28600192070007324,0.013314485549926758,0.9259259259259259
0.2619,,0.9444444444444444,0.9444444444444444,0.07533669471740723,0.2851097583770752,0.007350921630859375,0.9444444444444444
0.2698,,0.9629629629629629,0.9444444444444444,0.10045289993286133,0.2905862331390381,0.015779733657836914,0.9444444444444444
0.2778,,0.9629629629629629,0.9814814814814815,0.07696390151977539,0.27810144424438477,0.006224155426025391,0.9259259259259259
0.2857,,0.9629629629629629,0.9629629629629629,0.0771019458770752,0.27895236015319824,0.007262229919433594,0.9259259259259259
0.2937,,0.9629629629629629,0.9814814814814815,0.069610595703125,0.28074145317077637,0.009490966796875,0.9259259259259259
0.3016,,0.9629629629629629,0.9629629629629629,0.07642483711242676,0.2810690402984619,0.002458333969116211,0.9444444444444444
0.3095,,0.9629629629629629,0.9629629629629629,0.07626676559448242,0.29163575172424316,0.007135868072509766,0.9444444444444444
0.3175,,0.9629629629629629,0.9629629629629629,0.07758331298828125,0.29894208908081055,0.012290716171264648,0.9444444444444444
0.3254,,0.9629629629629629,0.9444444444444444,0.09728217124938965,0.30164361000061035,0.006825923919677734,0.9444444444444444
0.3333,,0.9629629629629629,0.9629629629629629,0.07935905456542969,0.2891082763671875,0.008028745651245117,0.9444444444444444
0.3413,,0.9629629629629629,0.9629629629629629,0.08259963989257812,0.2850184440612793,0.004776716232299805,0.9444444444444444
0.3492,,0.9629629629629629,0.9444444444444444,0.07952165603637695,0.28513121604919434,0.013915061950683594,0.9259259259259259
0.3571,,0.9629629629629629,0.9814814814814815,0.06964731216430664,0.2817091941833496,0.009145259857177734,0.9259259259259259
0.3651,,0.9629629629629629,0.9444444444444444,0.07088494300842285,0.2912471294403076,0.009273052215576172,0.9444444444444444
0.373,,0.9629629629629629,0.9444444444444444,0.06949710845947266,0.2808990478515625,0.00966334342956543,0.9444444444444444
0.381,,0.9444444444444444,0.9444444444444444,0.06920146942138672,0.29083824157714844,0.014121294021606445,0.9444444444444444
0.3889,,0.9444444444444444,0.9444444444444444,0.0761563777923584,0.2984633445739746,0.013901710510253906,0.9444444444444444
