Jumlah data,Accuracy Base,Accuracy SISA,Accuracy DaRE,Time Base,Time SISA,Time DaRE
65,0.9305555555555556,0.9444444444444444,0.9722222222222222,0.03872108459472656,0.03498649597167969,0.0
64,0.9305555555555556,0.9305555555555556,0.9722222222222222,0.042616844177246094,0.03042149543762207,0.0
63,0.9444444444444444,0.9444444444444444,0.9722222222222222,0.03479266166687012,0.041794776916503906,0.0009987354278564453
62,0.9166666666666666,0.9583333333333334,0.9583333333333334,0.043630123138427734,0.048644065856933594,0.0066983699798583984
61,0.9027777777777778,0.9583333333333334,0.9583333333333334,0.03518390655517578,0.03396415710449219,0.0
60,0.9444444444444444,0.9583333333333334,0.9722222222222222,0.04306149482727051,0.030858278274536133,0.0045239925384521484
59,0.9444444444444444,0.9305555555555556,0.9722222222222222,0.034680843353271484,0.04184126853942871,0.0012884140014648438
58,0.9444444444444444,0.9444444444444444,0.9722222222222222,0.03502607345581055,0.03358960151672363,0.0010271072387695312
57,0.9305555555555556,0.9444444444444444,0.9583333333333334,0.034561872482299805,0.04150891304016113,0.0010006427764892578
56,0.9305555555555556,0.9444444444444444,0.9861111111111112,0.038320302963256836,0.034442901611328125,0.0010023117065429688
55,0.9305555555555556,0.9444444444444444,0.9722222222222222,0.03598213195800781,0.041013479232788086,0.0
54,0.8888888888888888,0.9583333333333334,0.9861111111111112,0.04098153114318848,0.031890153884887695,0.0018835067749023438
53,0.8888888888888888,0.9722222222222222,0.9861111111111112,0.03744912147521973,0.03540849685668945,0.0
52,0.9305555555555556,0.9722222222222222,1.0,0.032716989517211914,0.03439521789550781,0.0
51,0.9305555555555556,0.9444444444444444,0.9861111111111112,0.03499341011047363,0.04227614402770996,0.0010082721710205078
50,0.9305555555555556,0.9444444444444444,0.9861111111111112,0.03789258003234863,0.03626370429992676,0.0009968280792236328
49,0.9305555555555556,0.9583333333333334,0.9722222222222222,0.03676295280456543,0.03992486000061035,0.006780862808227539
48,0.9444444444444444,0.9305555555555556,0.9861111111111112,0.038118600845336914,0.03613615036010742,0.0005352497100830078
47,0.9444444444444444,0.9444444444444444,0.9861111111111112,0.041429758071899414,0.03455853462219238,0.0019991397857666016
46,0.9444444444444444,0.9166666666666666,0.9444444444444444,0.038703203201293945,0.036258697509765625,0.0
45,0.9444444444444444,0.9166666666666666,0.9583333333333334,0.03800392150878906,0.04327034950256348,0.0
44,0.9444444444444444,0.9166666666666666,0.9722222222222222,0.03474712371826172,0.03327775001525879,0.0009996891021728516
43,0.9166666666666666,0.9305555555555556,0.9861111111111112,0.036649227142333984,0.034819602966308594,0.0
42,0.9166666666666666,0.9444444444444444,0.9722222222222222,0.04026007652282715,0.03736114501953125,0.0015900135040283203
41,0.9027777777777778,0.9444444444444444,0.9722222222222222,0.03665351867675781,0.035543203353881836,0.0
40,0.9027777777777778,0.9305555555555556,0.9583333333333334,0.04209494590759277,0.031111955642700195,0.0011925697326660156
39,0.9027777777777778,0.9305555555555556,0.9583333333333334,0.03927779197692871,0.03441262245178223,0.0005915164947509766
38,0.9027777777777778,0.9305555555555556,0.9583333333333334,0.037732839584350586,0.027458906173706055,0.0
37,0.9027777777777778,0.9583333333333334,0.9583333333333334,0.0398409366607666,0.03395867347717285,0.0
36,0.9027777777777778,0.9166666666666666,0.9305555555555556,0.035058021545410156,0.035619258880615234,0.0
35,0.9027777777777778,0.9027777777777778,0.9305555555555556,0.0406193733215332,0.032584190368652344,0.0012104511260986328
34,0.9305555555555556,0.9027777777777778,0.9166666666666666,0.03803372383117676,0.03790020942687988,0.0010330677032470703
33,0.9305555555555556,0.8611111111111112,0.9166666666666666,0.03628206253051758,0.03608441352844238,0.0011019706726074219
32,0.875,0.8472222222222222,0.9027777777777778,0.031495094299316406,0.03426504135131836,0.0005986690521240234
31,0.875,0.8333333333333334,0.8888888888888888,0.03527235984802246,0.033444881439208984,0.0
30,0.9027777777777778,0.875,0.9305555555555556,0.04121828079223633,0.034631967544555664,0.00044846534729003906
29,0.9444444444444444,0.8194444444444444,0.9166666666666666,0.03735637664794922,0.03427577018737793,0.0
28,0.9444444444444444,0.8194444444444444,0.9305555555555556,0.034635305404663086,0.03214454650878906,0.0
27,0.9305555555555556,0.8472222222222222,0.9166666666666666,0.03875279426574707,0.03553271293640137,0.004507541656494141
26,0.9305555555555556,0.8055555555555556,0.8611111111111112,0.035886287689208984,0.03522753715515137,0.0010159015655517578
25,0.75,0.8472222222222222,0.9027777777777778,0.03464341163635254,0.03859066963195801,0.0
24,0.75,0.875,0.9444444444444444,0.04178667068481445,0.03510284423828125,0.000997781753540039
23,0.75,0.8888888888888888,0.9305555555555556,0.036904096603393555,0.03135204315185547,0.00047850608825683594
22,0.7083333333333334,0.9166666666666666,0.9444444444444444,0.03618478775024414,0.041722774505615234,0.0009992122650146484
21,0.7777777777777778,0.9444444444444444,0.9722222222222222,0.03694725036621094,0.03630995750427246,0.0
20,0.7222222222222222,0.75,0.9166666666666666,0.03470253944396973,0.03681015968322754,0.0
19,0.7222222222222222,0.6944444444444444,0.9166666666666666,0.03501415252685547,0.03315329551696777,0.0009992122650146484
18,0.7222222222222222,0.8888888888888888,0.9027777777777778,0.03823494911193848,0.03658151626586914,0.006955385208129883
17,0.7222222222222222,0.8472222222222222,0.8472222222222222,0.03365373611450195,0.03492474555969238,0.0006258487701416016
16,0.9305555555555556,0.8472222222222222,0.875,0.03853487968444824,0.03125882148742676,0.0
15,0.9305555555555556,0.8333333333333334,0.8611111111111112,0.03454089164733887,0.03486990928649902,0.0
14,0.9305555555555556,0.6666666666666666,0.7916666666666666,0.04085683822631836,0.040641069412231445,0.0
13,0.9305555555555556,0.5833333333333334,0.75,0.041776180267333984,0.03309321403503418,0.0
12,0.9305555555555556,0.7777777777777778,0.7777777777777778,0.04726099967956543,0.026639223098754883,0.0
11,0.9305555555555556,0.7361111111111112,0.8194444444444444,0.047296762466430664,0.03195309638977051,0.0
10,0.9305555555555556,0.7361111111111112,0.9444444444444444,0.045571327209472656,0.032425880432128906,0.0
9,0.9305555555555556,0.7361111111111112,0.9305555555555556,0.04688072204589844,0.041082143783569336,0.0026166439056396484
8,0.75,0.7361111111111112,0.875,0.03191208839416504,0.03149747848510742,0.0
7,0.75,0.5277777777777778,0.8472222222222222,0.036461591720581055,0.043563127517700195,0.0
6,0.75,0.7916666666666666,0.8888888888888888,0.03135943412780762,0.031246662139892578,0.0
5,0.5,0.7916666666666666,0.8333333333333334,0.03243374824523926,0.04984855651855469,0.0
4,0.5,0.5,0.8472222222222222,0.031248807907104492,0.03194069862365723,0.0
3,0.5,-,0.7638888888888888,0.0319371223449707,-,0.0
2,0.5,-,0.5,0.046361684799194336,-,0.0
